"gene","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","diff.pct","HGNC.symbol"
"Grk5",1822,3.75784391160791e-42,0.303824661990486,0.104,0.089,1.01961578853658e-37,"12hours",0.015,"GRK5"
"Nf1",1824,5.81000469533684e-42,0.260102044848664,0.188,0.151,1.57642857398575e-37,"12hours",0.037,"NF1"
"Tulp4",1828,8.13476676381303e-41,0.279066144294823,0.101,0.072,2.20720626602539e-36,"12hours",0.029,"TULP4"
"Ube2q2",1830,9.37738298322579e-41,0.230809180817681,0.119,0.089,2.54436532483865e-36,"12hours",0.03,"UBE2Q2"
"Simc1",1832,2.42149762471544e-40,0.262404112616487,0.119,0.09,6.57024950514042e-36,"12hours",0.029,"SIMC1"
"Arid4b",1838,1.66157659969849e-39,0.252396712061906,0.17,0.134,4.50835578796191e-35,"12hours",0.036,"ARID4B"
"Pkd1",1839,2.47728742846223e-39,-0.200391828154756,0.128,0.138,6.72162397964656e-35,"12hours",-0.01,"PKD1"
"Meis2",1843,1.05293544782721e-38,0.440632140881829,0.101,0.074,2.85692975058956e-34,"12hours",0.027,"MEIS2"
"Rapgef2",1845,2.24538293984234e-38,-0.212206433724204,0.213,0.236,6.09239753067423e-34,"12hours",-0.023,"RAPGEF2"
"Sptan1",2065,5.45328402136518e-251,0.246393722165221,0.149,0.09,1.47963955351701e-246,"2days",0.059,"SPTAN1"
"Sptan1",2947,1.22965886928169e-101,-0.291529094884685,0.067,0.107,3.336433410022e-97,"6weeks",-0.04,"SPTAN1"
"Sptan1",2743,2.2128949043304e-24,0.207040475957921,0.12,0.096,6.00424774391969e-20,"14days",0.024,"SPTAN1"
"Sptan1",1848,3.7830609016951e-38,-0.289517978038624,0.08,0.104,1.02645791445693e-33,"12hours",-0.024,"SPTAN1"
"Ccar1",1851,7.9944191046965e-37,-0.264547920369224,0.113,0.146,2.1691257356773e-32,"12hours",-0.033,"CCAR1"
"Slc25a26",1854,8.68394053605277e-36,-0.241582770632191,0.084,0.104,2.3562135856472e-31,"12hours",-0.02,"SLC25A26"
"Arhgef18",1855,1.23986582417205e-35,-0.257476636334983,0.082,0.108,3.36412794072604e-31,"12hours",-0.026,"ARHGEF18"
"Arhgef18",3198,1.61747323848237e-25,0.201136241005114,0.124,0.1,4.3886901379742e-21,"6weeks",0.024,"ARHGEF18"
"Arhgef18",2255,6.18700300872447e-92,-0.327909017780623,0.083,0.108,1.67871952635721e-87,"2days",-0.025,"ARHGEF18"
"Kcmf1",2212,5.63990997250334e-135,-0.224780766832813,0.104,0.106,1.53027677283933e-130,"2days",-0.002,"KCMF1"
"Kcmf1",1859,3.00395912404101e-35,0.252381410782846,0.131,0.101,8.15064229126047e-31,"12hours",0.03,"KCMF1"
"Cspp1",1866,1.55008053950851e-33,-0.256749030487491,0.1,0.129,4.20583352784843e-29,"12hours",-0.029,"CSPP1"
"Magi3",2200,3.8146047945064e-143,-0.271558364078965,0.116,0.117,1.03501671889342e-138,"2days",-0.001,"MAGI3"
"Magi3",1872,1.68579342670558e-32,0.233040363290132,0.143,0.112,4.57406330468025e-28,"12hours",0.031,"MAGI3"
"Srcap",1873,2.4613811420802e-32,-0.217879887128208,0.082,0.11,6.67846545280622e-28,"12hours",-0.028,"SRCAP"
"Srsf10",1874,2.90721959896317e-32,0.222018086120722,0.133,0.104,7.88815893786678e-28,"12hours",0.029,"SRSF10"
"Srsf10",2656,9.18137575065685e-51,-0.322574100838856,0.089,0.112,2.49118268242572e-46,"14days",-0.023,"SRSF10"
"Etv6",2185,8.41075098390475e-150,-0.342034678249862,0.157,0.171,2.28208906446288e-145,"2days",-0.014,"ETV6"
"Etv6",1875,8.45470969085542e-32,-0.244850063487263,0.141,0.174,2.2940163804198e-27,"12hours",-0.033,"ETV6"
"Etv6",2455,3.08196310745081e-138,0.448594082328804,0.23,0.156,8.36229049944627e-134,"14days",0.074,"ETV6"
"Etv6",3183,7.13207425119057e-31,-0.203321197791408,0.143,0.174,1.93514570657554e-26,"6weeks",-0.031,"ETV6"
"Scmh1",1876,1.41095529718919e-31,-0.209293763655634,0.082,0.108,3.82834500786342e-27,"12hours",-0.026,"SCMH1"
"Scmh1",3199,2.04920416854635e-25,0.219237755256172,0.122,0.1,5.56010567051682e-21,"6weeks",0.022,"SCMH1"
"Med15",1877,1.69675827438366e-31,0.236936970318883,0.104,0.081,4.60381422588519e-27,"12hours",0.023,"MED15"
"Mkln1",1878,2.91141802756503e-31,-0.251169366900282,0.115,0.142,7.89955053419218e-27,"12hours",-0.027,"MKLN1"
"R3hdm2",1883,4.36318690449152e-30,-0.235985180009623,0.1,0.128,1.18386350279568e-25,"12hours",-0.028,"R3HDM2"
"Ube2d2a",3027,3.75476026787838e-70,-0.254177387752518,0.071,0.106,1.01877910348344e-65,"6weeks",-0.035,"UBE2D3"
"Ube2d2a",1884,4.37388666917539e-30,0.239577020844077,0.122,0.095,1.18676666994736e-25,"12hours",0.027,"UBE2D3"
"Scaper",2218,1.53454299086842e-129,-0.215245041382673,0.097,0.1,4.16367549712328e-125,"2days",-0.003,"SCAPER"
"Scaper",1886,1.9004748100232e-29,-0.201131286376016,0.079,0.103,5.15655830203596e-25,"12hours",-0.024,"SCAPER"
"Ube2g1",1887,5.57484879184793e-29,0.210758344659816,0.142,0.114,1.5126237226921e-24,"12hours",0.028,"UBE2G1"
"Ube2g1",3003,9.06811539196889e-78,-0.255241342954635,0.086,0.126,2.46045174930292e-73,"6weeks",-0.04,"UBE2G1"
"Fnbp1",1889,1.22021323765933e-28,-0.263907270957025,0.076,0.101,3.31080457774106e-24,"12hours",-0.025,"FNBP1"
"Kif5b",1890,1.24119290675763e-28,0.207771506004353,0.1,0.076,3.36772871390549e-24,"12hours",0.024,"KIF5B"
"Babam2",1891,2.79905813139774e-28,0.201997176639507,0.157,0.127,7.59468442792149e-24,"12hours",0.03,"BABAM2"
"Arhgap12",3181,1.77704070328237e-31,0.206021439714042,0.116,0.103,4.82164454021605e-27,"6weeks",0.013,"ARHGAP12"
"Arhgap12",1895,6.27230374495845e-27,-0.228517610832471,0.084,0.109,1.70186417511958e-22,"12hours",-0.025,"ARHGAP12"
"U2surp",1899,5.94299727877272e-26,-0.231741771584033,0.089,0.111,1.6125134516494e-21,"12hours",-0.022,"U2SURP"
"Tnpo1",1903,8.85611283472972e-25,-0.212273763109005,0.114,0.139,2.40292909544722e-20,"12hours",-0.025,"TNPO1"
"Btbd3",1904,1.53342989630284e-24,-0.212897877729624,0.08,0.102,4.1606553376385e-20,"12hours",-0.022,"BTBD3"
"Sash1",1912,3.646163771367e-19,-0.214027937526785,0.095,0.116,9.89313616085008e-15,"12hours",-0.021,"SASH1"
"Sash1",2541,1.2407783442098e-86,0.404792942960927,0.139,0.108,3.36660388134445e-82,"14days",0.031,"SASH1"
"Hdc",1917,0,3.65589025175479,0.322,0.032,0,"2days",0.29,"HDC"
"Klhl14",1927,0,0.831349961644687,0.103,0.031,0,"2days",0.072,"KLHL14"
"Npas3",2761,0,1.66425856330437,0.157,0.043,0,"6weeks",0.114,"NPAS3"
"Npas3",1964,0,0.203359954459296,0.124,0.052,0,"2days",0.072,"NPAS3"
"Fnip1",2027,1.82537730288603e-286,0.217407356577545,0.133,0.078,4.95279623592067e-282,"2days",0.055,"FNIP1"
"Sltm",2031,1.72047529057976e-281,0.301451634506086,0.13,0.071,4.66816560593005e-277,"2days",0.059,"SLTM"
"Phactr4",2033,2.58322827672295e-281,0.276433270844946,0.26,0.174,7.00907328323239e-277,"2days",0.086,"PHACTR4"
"Tbl1xr1",2034,5.9403944092875e-280,0.263110727622462,0.274,0.186,1.61180721507198e-275,"2days",0.088,"TBL1XR1"
"Tbl1xr1",2682,1.04854961034893e-40,-0.229715250892536,0.183,0.204,2.84502965775974e-36,"14days",-0.021,"TBL1XR1"
"Ppm1b",2037,3.67524992006478e-278,0.325826116115721,0.201,0.124,9.97205560811177e-274,"2days",0.077,"PPM1B"
"Asl",2048,6.63922131919509e-266,0.491497991864913,0.133,0.064,1.8014199205372e-261,"2days",0.069,"ASL"
"Clasp1",2049,7.39085623247013e-263,0.262288956741649,0.236,0.157,2.00536102155612e-258,"2days",0.079,"CLASP1"
"Gm20716",3039,1.99521116553863e-66,-0.230327910314823,0.178,0.204,5.41360645545597e-62,"6weeks",-0.026,"DPM1"
"Gm20716",2054,4.83230189903326e-260,0.446639860176164,0.285,0.182,1.31114847426469e-255,"2days",0.103,"DPM1"
"Tlk2",2055,9.41936802155915e-259,0.347864312364881,0.203,0.124,2.55575712528964e-254,"2days",0.079,"TLK2"
"Ubap2",2060,8.8350985827527e-255,0.201080888178516,0.131,0.081,2.39722729845829e-250,"2days",0.05,"UBAP2"
"Cbx5",2062,4.41849866046145e-253,0.418691779459063,0.145,0.076,1.19887124154301e-248,"2days",0.069,"CBX5"
"Cit",2066,8.4003006868908e-250,0.636712614510663,0.115,0.056,2.27925358537408e-245,"2days",0.059,"CIT"
"Tcf20",2074,4.23663270536981e-244,0.281626918389571,0.25,0.167,1.14952555194799e-239,"2days",0.083,"TCF20"
"Sfmbt1",2735,2.81045431951896e-28,-0.240648243077949,0.113,0.139,7.6256057051508e-24,"14days",-0.026,"SFMBT1"
"Sfmbt1",2075,4.66806734963477e-244,0.352042510176812,0.2,0.122,1.2665867139764e-239,"2days",0.078,"SFMBT1"
"Pcsk5",2079,4.53553694707681e-239,0.305114991883567,0.141,0.081,1.23062723985035e-234,"2days",0.06,"PCSK5"
"Folh1",2097,2.65378027909197e-228,0.563971757105521,0.142,0.07,7.20050203126024e-224,"2days",0.072,"FOLH1"
"Nectin3",2101,6.72240596243538e-221,0.255600831098516,0.179,0.116,1.82399040978759e-216,"2days",0.063,"NECTIN3"
"Tinag",2107,1.11151321762059e-213,0.285245479809643,0.131,0.077,3.01586881336994e-209,"2days",0.054,"TINAG"
"Adamts6",2108,5.03760009666663e-213,0.403162092576153,0.121,0.062,1.36685203422856e-208,"2days",0.059,"ADAMTS6"
"Usp15",2109,9.40355634808201e-213,0.231927139099019,0.117,0.071,2.55146694392509e-208,"2days",0.046,"USP15"
"Cldn10",2125,1.35787705357917e-198,0.405671384210129,0.104,0.052,3.68432780947637e-194,"2days",0.052,"CLDN10"
"Pde7a",2143,1.52357211045684e-188,0.208275309400487,0.118,0.073,4.13390820730254e-184,"2days",0.045,"PDE7A"
"Tlk1",2145,3.59004137206571e-187,0.278240975234092,0.254,0.178,9.74085925482588e-183,"2days",0.076,"TLK1"
"Fem1c",2752,3.98464229013606e-21,-0.21781512030768,0.084,0.101,1.08115299258262e-16,"14days",-0.017,"FEM1C"
"Fem1c",2146,1.88953726848874e-185,0.214166715477936,0.14,0.09,5.12688147059051e-181,"2days",0.05,"FEM1C"
"Snx8",2152,2.33712987684494e-181,0.240366226974249,0.119,0.072,6.34133449484338e-177,"2days",0.047,"SNX8"
"Ddc",2857,4.15448632814605e-186,0.435139764637882,0.11,0.083,1.12723677541587e-181,"6weeks",0.027,"DDC"
"Ddc",2159,5.93833491689631e-174,0.521400055193043,0.141,0.078,1.61124841300147e-169,"2days",0.063,"DDC"
"Epn1",2160,5.44081589228995e-173,0.270294308297796,0.114,0.066,1.47625657605503e-168,"2days",0.048,"EPN1"
"Ewsr1",2163,4.76837115554504e-169,0.211763706328629,0.111,0.069,1.29380214563404e-164,"2days",0.042,"EWSR1"
"Maf",2164,4.38965580154108e-168,0.41887768017891,0.125,0.068,1.19104530863214e-163,"2days",0.057,"MAF"
"Map3k13",2166,3.01288758843483e-166,0.363030299562489,0.115,0.062,8.17486789370024e-162,"2days",0.053,"MAP3K13"
"Dgkb",2179,2.23878295495391e-156,0.228352555982771,0.122,0.073,6.07448979167645e-152,"2days",0.049,"DGKB"
"Rad51b",2188,5.44951574027112e-149,0.526242066223777,0.106,0.061,1.47861710580776e-144,"2days",0.045,"RAD51B"
"Ndrg1",2202,1.62808543642641e-142,0.415693459931902,0.132,0.077,4.41748421465577e-138,"2days",0.055,"NDRG1"
"Igsf11",2210,3.62532354168624e-136,0.232234902348243,0.104,0.064,9.83659036565727e-132,"2days",0.04,"IGSF11"
"Rab1a",2211,8.75368910519487e-136,0.258366404839012,0.19,0.133,2.37513846491252e-131,"2days",0.057,"RAB1A"
"Slco3a1",3158,2.97195834970643e-38,-0.254257018017797,0.087,0.116,8.06381459025847e-34,"6weeks",-0.029,"SLCO3A1"
"Slco3a1",2480,1.25996339739438e-118,0.439549479927791,0.158,0.101,3.41865868615018e-114,"14days",0.057,"SLCO3A1"
"Slco3a1",2216,3.05852877491879e-131,-0.362792748287077,0.094,0.114,8.29870612498716e-127,"2days",-0.02,"SLCO3A1"
"Nipbl",2221,2.811940793826e-126,-0.20715661364426,0.125,0.124,7.6296389558881e-122,"2days",0.001,"NIPBL"
"Ppp3ca",2222,2.46802993774426e-122,-0.212753525949603,0.205,0.203,6.69650563008149e-118,"2days",0.00199999999999997,"PPP3CA"
"Rnf19a",2223,3.37597970353552e-122,0.217094971403448,0.105,0.068,9.16004572960294e-118,"2days",0.037,"RNF19A"
"Lrch3",2227,5.49033803706619e-118,-0.24917516845772,0.101,0.11,1.48969341959717e-113,"2days",-0.009,"LRCH3"
"Tuft1",2231,3.40651872742104e-115,0.216881084805642,0.119,0.08,9.24290726311152e-111,"2days",0.039,"TUFT1"
"Rai1",2233,2.82841728153388e-114,-0.339427886466091,0.095,0.114,7.67434460998588e-110,"2days",-0.019,"RAI1"
"Mgat5",2234,4.20724521529942e-114,0.223420098685263,0.119,0.08,1.14155184426719e-109,"2days",0.039,"MGAT5"
"Hmg20a",2243,2.46498140333204e-102,0.254683466049731,0.118,0.077,6.68823404166082e-98,"2days",0.041,"HMG20A"
"Top1",2244,1.58584988721973e-101,-0.223825814240928,0.113,0.115,4.30288649899329e-97,"2days",-0.002,"TOP1"
"Rev1",2245,9.0339384249326e-101,-0.392012516658463,0.057,0.1,2.45117851283696e-96,"2days",-0.043,"REV1"
"Ccser1",3093,2.23452907015811e-54,0.270143142579672,0.164,0.149,6.06294772606001e-50,"6weeks",0.015,"CCSER1"
"Ccser1",2247,5.15624673950364e-99,-0.250823037470634,0.147,0.153,1.39904442782952e-94,"2days",-0.00600000000000001,"CCSER1"
"Myo1d",2257,1.42646299471944e-90,-0.27999210522262,0.098,0.11,3.87042204357226e-86,"2days",-0.012,"MYO1D"
"Zfyve9",2259,6.7553130419251e-89,-0.208072687599177,0.096,0.103,1.83291908766554e-84,"2days",-0.00699999999999999,"ZFYVE9"
"Nbea",2262,1.82418684522413e-85,-0.213105488615258,0.112,0.109,4.94956616714663e-81,"2days",0.003,"NBEA"
"Akap10",2265,1.17293087306834e-84,-0.322363763862833,0.081,0.106,3.18251333789632e-80,"2days",-0.025,"AKAP10"
"Trp53bp1",2267,1.75103341025389e-80,-0.325566239806057,0.065,0.106,4.75107895204187e-76,"2days",-0.041,"TP53BP1"
"Trp53bp1",2601,3.29075911891258e-66,0.202198539934817,0.132,0.093,8.92881671734551e-62,"14days",0.039,"TP53BP1"
"Kdm3b",2270,4.07486482471197e-78,-0.348614455986669,0.067,0.108,1.1056330728891e-73,"2days",-0.041,"KDM3B"
"Stk3",2272,2.57696720357684e-75,-0.274929626328222,0.084,0.101,6.99208511346503e-71,"2days",-0.017,"STK3"
"Srrm2",2274,5.00361310754768e-72,0.386968785212741,0.111,0.073,1.35763034447091e-67,"2days",0.038,"SRRM2"
"Supt3",2277,7.4111477660028e-70,-0.332914124563182,0.071,0.1,2.01086672334954e-65,"2days",-0.029,"SUPT3H"
"8030462N17Rik",2281,4.49629947629854e-65,-0.316201946874083,0.075,0.109,1.21998093690408e-60,"2days",-0.034,"C18orf25"
"Garem1",2283,6.0752452182692e-64,-0.332000054780203,0.071,0.106,1.64839628507298e-59,"2days",-0.035,"GAREM1"
"Garem1",2388,1.52861619434424e-263,0.245056475514098,0.151,0.091,4.14759432011424e-259,"14days",0.06,"GAREM1"
"Sin3a",2285,1.7207859064306e-62,-0.316257357397094,0.079,0.115,4.66900839991814e-58,"2days",-0.036,"SIN3A"
"St7",2287,1.3023363979686e-61,-0.264553448533802,0.083,0.101,3.5336293486082e-57,"2days",-0.018,"ST7"
"Adra1a",2288,1.50841282987724e-61,0.302957413741962,0.126,0.088,4.09277653130592e-57,"2days",0.038,"ADRA1A"
"Sipa1l3",2292,1.10058841289872e-54,-0.245375792938027,0.1,0.117,2.98622654071809e-50,"2days",-0.017,"SIPA1L3"
"Sipa1l3",2580,9.57104764455131e-72,0.298330888042409,0.152,0.107,2.59691235739611e-67,"14days",0.045,"SIPA1L3"
"Raf1",2293,4.73486237689117e-54,-0.251720126292223,0.087,0.106,1.28471020872188e-49,"2days",-0.019,"RAF1"
"Arhgef11",2295,1.22048159616734e-53,-0.266435338800679,0.093,0.116,3.31153271488084e-49,"2days",-0.023,"ARHGEF11"
"Lemd3",2298,3.81046416971143e-52,-0.264586018925841,0.078,0.101,1.0338932431678e-47,"2days",-0.023,"LEMD3"
"Ppard",2301,1.24076242056075e-49,-0.299423712683309,0.072,0.1,3.36656067570747e-45,"2days",-0.028,"PPARD"
"Hdac8",2303,1.65815438448872e-48,-0.257765936883655,0.07,0.103,4.49907029143326e-44,"2days",-0.033,"HDAC8"
"Hdac8",2581,3.62468356416969e-71,0.260502475000744,0.132,0.091,9.83485391466162e-67,"14days",0.041,"HDAC8"
"Rnf214",2306,3.64323911702593e-42,-0.250665862913431,0.078,0.1,9.88520069622646e-38,"2days",-0.022,"RNF214"
"Micu2",2310,1.49372205087003e-37,-0.218691680001794,0.072,0.1,4.05291604062566e-33,"2days",-0.028,"MICU2"
"Unc5c",2311,1.88239209054188e-37,0.270839692963557,0.102,0.075,5.10749445926728e-33,"2days",0.027,"UNC5C"
"Wars2",2312,1.85804608142714e-36,-0.249573759846582,0.078,0.107,5.04143643273626e-32,"2days",-0.029,"WARS2"
"Arsb",2313,2.28217226711299e-36,0.203881722314477,0.102,0.084,6.19221801235769e-32,"2days",0.018,"ARSB"
"Zbed4",2317,2.35161736124962e-34,-0.232400513582266,0.082,0.105,6.38064338627859e-30,"2days",-0.023,"ZBED4"
"Trit1",2320,1.40847008571052e-33,-0.212308594748028,0.075,0.101,3.82160188355836e-29,"2days",-0.026,"TRIT1"
"Nhsl2",2325,3.67395861437824e-29,-0.219951856809262,0.08,0.103,9.96855190839247e-25,"2days",-0.023,"NHSL2"
"Dmd",2327,7.7229329499288e-29,-0.21867578936638,0.075,0.1,2.09546339730418e-24,"2days",-0.025,"DMD"
"Dmd",2512,8.40473122344954e-99,0.407425898761396,0.133,0.088,2.28045572285856e-94,"14days",0.045,"DMD"
"Xpo6",2328,1.38775150909593e-28,-0.211615394878096,0.094,0.11,3.76538616962999e-24,"2days",-0.016,"XPO6"
"Stk32b",2332,1.24644430772537e-27,-0.21680800930147,0.087,0.101,3.38197734015125e-23,"2days",-0.014,"STK32B"
"Stk32b",2627,1.79903822614824e-59,0.346626348377759,0.128,0.093,4.88133041900803e-55,"14days",0.035,"STK32B"
"Bicra",2333,1.75711108778588e-26,-0.211951948173708,0.092,0.117,4.76756951448944e-22,"2days",-0.025,"BICRA"
"Bicra",2648,2.05249980323918e-52,0.222696006546943,0.144,0.107,5.56904771612887e-48,"14days",0.037,"BICRA"
"Tmem126b",2336,0,3.11254970481735,0.237,0.019,0,"14days",0.218,"TMEM126B"
"Dock10",2338,0,1.23529259085562,0.109,0.036,0,"14days",0.073,"DOCK10"
"Igfbp7",2347,0,0.829150125920818,0.143,0.055,0,"14days",0.088,"IGFBP7"
"Ankrd6",3076,2.39658053984502e-58,0.225141500234526,0.105,0.072,6.50264197876149e-54,"6weeks",0.033,"ANKRD6"
"Ankrd6",2351,0,0.660973472346537,0.104,0.073,0,"14days",0.031,"ANKRD6"
"Vti1b",2360,0,0.235297886481213,0.101,0.045,0,"14days",0.056,"VTI1B"
"Man1a2",2379,4.33857059524562e-297,0.285040872657864,0.112,0.057,1.17718435960799e-292,"14days",0.055,"MAN1A2"
"Depdc5",2387,4.03817092749589e-265,0.272573362039714,0.119,0.062,1.09567691775746e-260,"14days",0.057,"DEPDC5"
"Prickle2",2400,2.96002545049673e-227,0.619465025773996,0.11,0.05,8.03143705483279e-223,"14days",0.06,"PRICKLE2"
"Rps6ka3",2403,1.31675866584169e-219,0.221393055353622,0.111,0.063,3.57276128802827e-215,"14days",0.048,"RPS6KA3"
"Kif21a",2411,3.41230458867776e-204,0.228213554056959,0.113,0.067,9.25860604045937e-200,"14days",0.046,"KIF21A"
"Sytl2",2412,1.53005824995698e-203,0.468611555128437,0.102,0.076,4.15150704960828e-199,"14days",0.026,"SYTL2"
"Mccc1",2419,4.01060126772312e-192,0.310247104847232,0.117,0.064,1.08819644197131e-187,"14days",0.053,"MCCC1"
"Stt3b",2425,3.65977773911237e-176,0.242598418477747,0.106,0.061,9.93007493953358e-172,"14days",0.045,"STT3B"
"Klhl2",2429,5.58802418271835e-170,0.204638886641293,0.108,0.065,1.51619860149697e-165,"14days",0.043,"KLHL2"
"Cdh6",2436,1.90650464941192e-160,0.541791767176581,0.105,0.058,5.17291906524936e-156,"14days",0.047,"CDH6"
"Otud7b",2445,5.59238912329863e-150,0.202760914379471,0.104,0.062,1.51738294082462e-145,"14days",0.042,"OTUD7B"
"Pcbp2",2452,1.13753670857249e-140,0.228851636918976,0.108,0.067,3.08647835136973e-136,"14days",0.041,"PCBP2"
"Pik3c2a",3021,2.83171980046822e-72,-0.288582979826553,0.114,0.159,7.68330533461043e-68,"6weeks",-0.045,"PIK3C2A"
"Pik3c2a",2462,4.2055829397166e-134,0.460202577091362,0.206,0.14,1.14110081903331e-129,"14days",0.066,"PIK3C2A"
"Gm49380",2467,1.17057553204344e-132,0.307995552868158,0.102,0.055,3.17612259109348e-128,"14days",0.047,"RNF26"
"Cpped1",2468,8.88450289558962e-132,0.250733589234451,0.124,0.076,2.41063217066033e-127,"14days",0.048,"CPPED1"
"Lnx1",2474,2.59794484803532e-124,0.375153553735084,0.125,0.073,7.04900375617422e-120,"14days",0.052,"LNX1"
"Aco2",2475,6.37967428315772e-124,0.405013812203449,0.133,0.079,1.73099702324918e-119,"14days",0.054,"ACO2"
"Stim2",2484,6.05537410637289e-117,0.245618578844256,0.118,0.075,1.64300465628216e-112,"14days",0.043,"STIM2"
"Rims2",2485,7.17954378728955e-117,0.217297288763577,0.12,0.076,1.94802561580527e-112,"14days",0.044,"RIMS2"
"Fbxw4",2486,4.03099430894879e-116,0.282564399288833,0.137,0.086,1.09372968584708e-111,"14days",0.051,"FBXW4"
"Foxk2",2487,7.60435380083836e-116,0.208937152938235,0.141,0.095,2.06328931678147e-111,"14days",0.046,"FOXK2"
"Ski",2491,2.31153581558297e-112,0.350844977129684,0.116,0.068,6.27189012842127e-108,"14days",0.048,"SKI"
"Gtf2f2",2495,3.90813055057884e-110,0.210202962663957,0.111,0.071,1.06039306228856e-105,"14days",0.04,"GTF2F2"
"St3gal3",2498,2.05644389315617e-108,0.334885273171371,0.118,0.096,5.57974921530064e-104,"14days",0.022,"ST3GAL3"
"Dnajc13",2500,5.50183859153613e-107,0.229940379364277,0.11,0.07,1.4928138650415e-102,"14days",0.04,"DNAJC13"
"Cep350",2503,1.42226494930815e-104,0.217035036101588,0.118,0.078,3.8590314869578e-100,"14days",0.04,"CEP350"
"Atp11a",2836,3.08852679588452e-216,0.64152986188821,0.128,0.067,8.38009975527347e-212,"6weeks",0.061,"ATP11A"
"Atp11a",2510,1.23318437104571e-99,0.420552389975327,0.116,0.071,3.34599915395833e-95,"14days",0.045,"ATP11A"
"Mtf1",2513,1.70791030799962e-98,0.232570573195661,0.125,0.081,4.63407303869536e-94,"14days",0.044,"MTF1"
"Tsc22d1",2516,1.07103695725982e-96,0.485935181549223,0.111,0.068,2.90604457613308e-92,"14days",0.043,"TSC22D1"
"Igf2r",2519,3.78313718879999e-95,0.235067343916009,0.118,0.078,1.0264786134371e-90,"14days",0.04,"IGF2R"
"Rtn3",2525,4.57677149530979e-92,0.24088178234123,0.229,0.173,1.2418154098224e-87,"14days",0.056,"RTN3"
"Fam13b",2529,3.96025036374372e-90,0.272734495741593,0.133,0.089,1.07453473119458e-85,"14days",0.044,"FAM13B"
"Chst9",2542,5.54266004970036e-86,0.302249767885748,0.105,0.065,1.5038899512852e-81,"14days",0.04,"CHST9"
"Cxxc5",2543,2.83233234025078e-85,0.205748054212929,0.106,0.071,7.68496733880244e-81,"14days",0.035,"CXXC5"
"Crybg1",2545,7.03941722647267e-85,0.394510113718178,0.106,0.068,1.91000507605883e-80,"14days",0.038,"CRYBG1"
"Cyp2j13",2550,1.02127873652264e-81,0.391244758308762,0.104,0.073,2.77103559580689e-77,"14days",0.031,"CYP2J2"
"Cyp2j13",2938,1.0334912444177e-107,0.428567279324154,0.111,0.071,2.80417179347854e-103,"6weeks",0.04,"CYP2J2"
"Zc3h14",2558,1.82975921352514e-78,0.239183683856239,0.122,0.082,4.96468567405776e-74,"14days",0.04,"ZC3H14"
"Edem3",2561,1.23706565966386e-77,0.340844619581246,0.11,0.082,3.35653025436595e-73,"14days",0.028,"EDEM3"
"Tns3",2562,1.51109299310333e-77,0.373849811125258,0.175,0.132,4.10004861818727e-73,"14days",0.043,"TNS3"
"Tns3",3023,9.15236610344732e-72,-0.231053660415984,0.106,0.146,2.48331149484836e-67,"6weeks",-0.04,"TNS3"
"Esr1",2564,2.07105653121284e-77,0.273239292045384,0.102,0.064,5.6193976861398e-73,"14days",0.038,"ESR1"
"Pign",2567,2.50481456686183e-76,0.245167469225492,0.102,0.066,6.7963133642662e-72,"14days",0.036,"PIGN"
"Fat1",2574,1.26407603652818e-73,0.305923706503904,0.103,0.08,3.42981750991192e-69,"14days",0.023,"FAT1"
"Cnnm2",2577,9.8270465950329e-73,0.331223318269659,0.114,0.075,2.66637255263028e-68,"14days",0.039,"CNNM2"
"Upp2",2587,5.50439706131479e-70,0.224251927896817,0.107,0.072,1.49350805464654e-65,"14days",0.035,"UPP2"
